chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
9,Breast cancer,triple-negative breast cancer confined to the breast,disease,has_five_year_survival_rate,92% five-year survival,other,92% for those whose tumors are confined to the breast;
9,Breast cancer,triple-negative breast cancer with metastases,disease,has_five_year_survival_rate,15% five-year survival,other,15% for those with metastases.
9,Breast cancer,inflammatory breast cancer,disease,is_up_to_percentage_of_cases,up to 5% of cases,other,inflammatory breast cancer (up to 5% of cases)
9,Breast cancer,inflammatory breast cancer,disease,has_relatively_poor_prognosis,relatively poor prognoses,other,are particularly aggressive and have relatively poor prognoses.
9,Breast cancer,inflammatory breast cancer,disease,is_diagnosed_after_spread_to,skin of the breast,other,Those with inflammatory breast cancer are diagnosed after the cancer has already spread to the skin of the breast.
9,Breast cancer,inflammatory breast cancer,disease,has_five_year_survival_rate,40% overall five-year survival,other,They have an overall five-year survival rate of 40%;
9,Breast cancer,inflammatory breast cancer with metastases,disease,has_five_year_survival_rate,22% five-year survival,other,22% for those with metastases.
9,Breast cancer,"tumors with tubular, mucinous, or medullary growth",disease,has_better_prognosis,better prognoses,other,"The relatively rare tumors with tubular, mucinous, or medullary growth tend to have better prognoses."
9,Breast cancer,breast cancer before age 35,disease,is_rare,rare,other,"Breast cancer before age 35 is rare,"
9,Breast cancer,breast cancer before age 35,disease,is_associated_with,genetic predisposition to aggressive cancer,other,is more likely to be associated with genetic predisposition to aggressive cancer.
9,Breast cancer,breast cancer in those aged over 75,disease,has_poorer_prognosis,poorer prognosis,other,"Conversely, breast cancer in those aged over 75 is associated with poorer prognosis."
10,Breast cancer,reproductive history,other,affects,estrogens,chemical,differences in reproductive history that impact a woman's levels of female sex hormones (estrogens)
10,Breast cancer,early menstruation (menarche before age 12),other,increases_risk_of,breast cancer,disease,Women who begin menstruating earlier (before age 12) are at increased risk of developing breast cancer
10,Breast cancer,late menopause (menopause after age 51),other,increases_risk_of,breast cancer,disease,who undergo menopause later (after 51) are at increased risk of developing breast cancer
10,Breast cancer,giving birth as a teenager,other,reduces_risk_of,breast cancer,disease,someone who gives birth as a teenager has around a 70% lower risk of developing breast cancer
10,Breast cancer,higher maternal age at first birth,other,reduces_protection_against,breast cancer,disease,"That protection wanes with higher maternal age at first birth, and disappears completely by age 35"
10,Breast cancer,breastfeeding,other,reduces_risk_of,breast cancer,disease,approximately 4% reduction in breast cancer risk for every 12 months of breastfeeding experience
10,Breast cancer,lack of functioning ovaries,other,reduces_levels_of,estrogens,chemical,Those who lack functioning ovaries have reduced levels of estrogens
10,Breast cancer,reduced levels of estrogens,chemical,reduces_risk_of,breast cancer,disease,"have reduced levels of estrogens, and therefore greatly reduced breast cancer risk"
10,Breast cancer,hormone replacement therapy,drug,increases_risk_of,breast cancer,disease,Hormone replacement therapy for treatment of menopause symptoms can also increase a woman's risk of developing breast cancer
10,Breast cancer,combined progesterone/estrogen therapy,drug,increases_risk_of,breast cancer,disease,Combined progesterone/estrogen therapy increases breast cancer risk – approximately doubling one's risk after 6–7 years of treatment
10,Breast cancer,combined progesterone/estrogen therapy,drug,decreases_risk_of,colorectal cancer,disease,though the same therapy decreases the risk of colorectal cancer
10,Breast cancer,estrogen-only hormone therapy,drug,increases_risk_of,endometrial cancer,disease,but increases one's risk of developing endometrial cancer
10,Breast cancer,estrogen-only hormone therapy,drug,given_to,women who have undergone hysterectomies,other,and therefore is only given to women who have undergone hysterectomies
10,Breast cancer,abortion–breast cancer hypothesis,other,posited_increased_risk_of,breast cancer,disease,the abortion–breast cancer hypothesis posited that induced abortion increased the risk of developing breast cancer
10,Breast cancer,hormonal birth control,drug,reduces_risk_of,ovarian cancer,disease,offset by the users' significantly reduced risk of ovarian and endometrial cancers
10,Breast cancer,hormonal birth control,drug,reduces_risk_of,endometrial cancer,disease,offset by the users' significantly reduced risk of ovarian and endometrial cancers
11,Breast cancer,drinking alcoholic beverages,chemical,increases_risk_of,breast cancer,disease,Drinking alcoholic beverages increases the risk of breast cancer
11,Breast cancer,alcoholic beverages,chemical,causes,breast cancer,disease,about one in ten cases of breast cancer is caused by women drinking alcoholic beverages
11,Breast cancer,alcohol use,other,is_risk_factor_for,breast cancer,disease,Alcohol use is among the most common modifiable risk factors
11,Breast cancer,heavy drinking,other,increases_risk_of,breast cancer,disease,The risk is highest among heavy drinkers
11,Breast cancer,obesity,other,increases_risk_of,breast cancer,disease,Obesity and diabetes increase the risk of breast cancer
11,Breast cancer,diabetes,disease,increases_risk_of,breast cancer,disease,Obesity and diabetes increase the risk of breast cancer
11,Breast cancer,high body mass index,other,causes,breast cancer,disease,A high body mass index (BMI) causes 7% of breast cancers
11,Breast cancer,diabetes,disease,causes,breast cancer,disease,diabetes is responsible for 2%
11,Breast cancer,rapid weight gain in adulthood,other,increases_risk_of,breast cancer,disease,those who rapidly gain weight in adulthood are at higher risk
11,Breast cancer,excess fat in the midriff,other,increases_risk_of,breast cancer,disease,excess fat in the midriff seems to induce a higher risk
11,Breast cancer,high-fat diet,other,increases_risk_of,breast cancer,disease,Dietary factors that may increase risk include a high-fat diet
11,Breast cancer,obesity-related high cholesterol levels,chemical,increases_risk_of,breast cancer,disease,Dietary factors that may increase risk include ... obesity-related high cholesterol levels
11,Breast cancer,dietary iodine deficiency,other,increases_risk_of,breast cancer,disease,Dietary iodine deficiency may also play a role in the development of breast cancer
11,Breast cancer,smoking tobacco,chemical,increases_risk_of,breast cancer,disease,Smoking tobacco appears to increase the risk of breast cancer
11,Breast cancer,greater amount smoked,other,increases_risk_of,breast cancer,disease,the greater the amount smoked ... the higher the risk
11,Breast cancer,earlier initiation of smoking,other,increases_risk_of,breast cancer,disease,"the earlier in life that smoking began, the higher the risk"
11,Breast cancer,long-term smoking,other,increases_risk_of,breast cancer,disease,"In those who are long-term smokers, the relative risk is increased by 35% to 50%"
11,Breast cancer,lack of physical activity,other,contributes_to,breast cancer,disease,A lack of physical activity has been linked to about 10% of cases
11,Breast cancer,sitting regularly for prolonged periods,other,associated_with_higher_mortality_from,breast cancer,disease,Sitting regularly for prolonged periods is associated with higher mortality from breast cancer
11,Breast cancer,regular exercise,other,lowers_risk_of,breast cancer,disease,"The risk is not negated by regular exercise, though it is lowered"
11,Breast cancer,not drinking alcoholic beverages,other,reduces_risk_of,breast cancer,disease,Actions to prevent breast cancer include not drinking alcoholic beverages
11,Breast cancer,maintaining a healthy body composition,other,reduces_risk_of,breast cancer,disease,Actions to prevent breast cancer include ... maintaining a healthy body composition
11,Breast cancer,avoiding smoking,other,reduces_risk_of,breast cancer,disease,Actions to prevent breast cancer include ... avoiding smoking
11,Breast cancer,eating healthy food,other,reduces_risk_of,breast cancer,disease,Actions to prevent breast cancer include ... eating healthy food
11,Breast cancer,leading the healthiest possible lifestyle,other,prevents,breast cancer,disease,Combining all of these (leading the healthiest possible lifestyle) would make almost a quarter of breast cancer cases worldwide preventable
11,Breast cancer,circadian disruptions related to shift-work,other,increases_risk_of,breast cancer,disease,Other risk factors include circadian disruptions related to shift-work and routine late-night eating
11,Breast cancer,routine late-night eating,other,increases_risk_of,breast cancer,disease,Other risk factors include ... routine late-night eating
11,Breast cancer,polychlorinated biphenyls,chemical,increases_risk_of,breast cancer,disease,"A number of chemicals have also been linked, including polychlorinated biphenyls"
11,Breast cancer,polycyclic aromatic hydrocarbons,chemical,increases_risk_of,breast cancer,disease,"A number of chemicals have also been linked, including ... polycyclic aromatic hydrocarbons"
11,Breast cancer,organic solvents,chemical,increases_risk_of,breast cancer,disease,"A number of chemicals have also been linked, including ... organic solvents"
11,Breast cancer,radiation from mammography,other,causes,fatal breast cancer,disease,yearly screening from 40 to 80 years of age will cause approximately 225 cases of fatal breast cancer per million women screened
12,Breast cancer,family history of breast cancer,other,increases_risk_of,breast cancer,disease,have a family history of the disease or genetic factors that put them at higher risk
12,Breast cancer,genetic factors,other,increases_risk_of,breast cancer,disease,have a family history of the disease or genetic factors that put them at higher risk
12,Breast cancer,having a first-degree relative (mother or sister) diagnosed with breast cancer,other,increases_risk_of,breast cancer,disease,first-degree relative (mother or sister) diagnosed with breast cancer are at a 30–50% increased risk
12,Breast cancer,one affected relative,other,increases_risk_of,breast cancer before the age of 80 (13.3% risk),other,"In those with zero, one or two affected relatives, the risk of breast cancer before the age of 80 is 7.8%, 13.3%, and 21.1%"
12,Breast cancer,two affected relatives,other,increases_risk_of,breast cancer before the age of 80 (21.1% risk),other,"In those with zero, one or two affected relatives, the risk of breast cancer before the age of 80 is 7.8%, 13.3%, and 21.1%"
12,Breast cancer,pathogenic variants in BRCA1,other,increases_risk_of,breast cancer,disease,Women with pathogenic variants in either gene have around a 70% chance of developing breast cancer in their lifetime
12,Breast cancer,pathogenic variants in BRCA2,other,increases_risk_of,breast cancer,disease,Women with pathogenic variants in either gene have around a 70% chance of developing breast cancer in their lifetime
12,Breast cancer,pathogenic variants in BRCA1,other,increases_risk_of,ovarian cancer,disease,as well as an approximately 33% chance of developing ovarian cancer
12,Breast cancer,pathogenic variants in BRCA2,other,increases_risk_of,ovarian cancer,disease,as well as an approximately 33% chance of developing ovarian cancer
12,Breast cancer,pathogenic variants in PALB2,other,increases_risk_of,breast cancer,disease,Pathogenic variants in PALB2 ... also increase breast cancer risk; a woman with such a variant has around a 50% increased risk
12,Breast cancer,PALB2,gene,interacts_with,BRCA2,gene,PALB2 – a gene whose product directly interacts with that of BRCA2
12,Breast cancer,variants in p53,other,increases_risk_of,breast cancer,disease,"Variants in other tumor suppressor genes can also increase one's risk of developing breast cancer, namely p53"
12,Breast cancer,p53,gene,causes,Li–Fraumeni syndrome,disease,p53 (causes Li–Fraumeni syndrome)
12,Breast cancer,variants in PTEN,other,increases_risk_of,breast cancer,disease,"Variants in other tumor suppressor genes can also increase one's risk of developing breast cancer, namely ... PTEN"
12,Breast cancer,PTEN,gene,causes,Cowden syndrome,disease,PTEN (causes Cowden syndrome)
12,Breast cancer,variants in PALB1,other,increases_risk_of,breast cancer,disease,Variants in other tumor suppressor genes ... and PALB1
12,Breast cancer,atypical ductal hyperplasia,disease,is_correlated_with,increased breast cancer risk,other,Breast changes like atypical ductal hyperplasia ... are correlated with an increased breast cancer risk
12,Breast cancer,fibrocystic breast changes,disease,is_correlated_with,increased breast cancer risk,other,"benign breast conditions such as fibrocystic breast changes, are correlated with an increased breast cancer risk"
12,Breast cancer,diabetes,disease,increases_risk_of,breast cancer,disease,Diabetes might also increase the risk of breast cancer
12,Breast cancer,autoimmune diseases,other,increases_risk_of,breast cancer,disease,Autoimmune diseases such as lupus erythematosus seem also to increase the risk for the acquisition of breast cancer
12,Breast cancer,lupus erythematosus,disease,increases_risk_of,breast cancer,disease,Autoimmune diseases such as lupus erythematosus seem also to increase the risk for the acquisition of breast cancer
12,Breast cancer,substantial radiation doses before the age of 30,other,increases_risk_of,breast cancer,disease,Women whose breasts have been exposed to substantial radiation doses before the age of 30 ... are at increased risk for developing breast cancer
12,Breast cancer,repeated chest fluoroscopies,other,increases_risk_of,breast cancer,disease,typically due to repeated chest fluoroscopies or treatment for Hodgkin lymphoma
12,Breast cancer,treatment for Hodgkin lymphoma,other,increases_risk_of,breast cancer,disease,typically due to repeated chest fluoroscopies or treatment for Hodgkin lymphoma
13,Breast cancer,hormone receptor-positive/ERBB2-negative tumours,disease,part_of,breast cancer,disease,About 70% of patients have hormone receptor-positive/ERBB2-negative tumours
13,Breast cancer,triple-negative breast cancer,disease,part_of,breast cancer,disease,About 15% of cases are triple-negative (lacking all three conventional markers)
13,Breast cancer,ERBB2-positive breast cancer,disease,part_of,breast cancer,disease,whereas 15%–20% of cases are ERBB2-positive
13,Breast cancer,hormone receptor-positive tumours,disease,associated_with,elderly women,other,While hormone receptor-positive tumours are more common in elderly women
13,Breast cancer,triple-negative breast cancer,disease,associated_with,younger Black or Hispanic women,other,triple-negative breast cancer is more common in younger Black or Hispanic women
13,Breast cancer,sporadic breast cancer,disease,associated_with,hormone levels,other,The major causes of sporadic breast cancer are associated with hormone levels
13,Breast cancer,estrogen,chemical,promotes,breast cancer,disease,Breast cancer is promoted by estrogen
13,Breast cancer,estrogen,chemical,activates,development of breast,other,"This hormone activates the development of breast throughout puberty, menstrual cycles and pregnancy"
13,Breast cancer,imbalance between estrogen and progesterone,other,leads_to,cell proliferation,other,The imbalance between estrogen and progesterone during the menstrual phases causes cell proliferation
13,Breast cancer,oxidative metabolites of estrogen,chemical,increases,DNA damage and mutations,other,"Moreover, oxidative metabolites of estrogen can increase DNA damage and mutations"
13,Breast cancer,repeated cycling and the impairment of repair process,other,leads_to,transformation of normal cell into pre-malignant and malignant cell,other,Repeated cycling and the impairment of repair process can transform a normal cell into pre-malignant and eventually malignant cell through mutation
13,Breast cancer,estrogen,chemical,activates,high proliferation of stromal cells,other,high proliferation of stromal cells can be activated by estrogen to support the development of breast cancer
13,Breast cancer,high proliferation of stromal cells,other,promotes,development of breast cancer,disease,high proliferation of stromal cells can be activated by estrogen to support the development of breast cancer
13,Breast cancer,estrogen receptor (ER),gene,regulates,gene expression,other,the ER can regulate gene expression by interacting with estrogen response elements within the promotor of specific genes
13,Breast cancer,estrogen receptor (ER),gene,interacts_with,estrogen response elements,other,the ER can regulate gene expression by interacting with estrogen response elements within the promotor of specific genes
13,Breast cancer,extracellular signals,other,activates,expression and activation of ER,gene,The expression and activation of ER due to lack of estrogen can be stimulated by extracellular signals
13,Breast cancer,estrogen receptor (ER),gene,interacts_with,growth factor receptors,other,"The ER directly binding with the several proteins, including growth factor receptors"
13,Breast cancer,estrogen receptor (ER),gene,promotes,expression of genes related to cell growth and survival,other,can promote the expression of genes related to cell growth and survival
13,Breast cancer,PI3K/AKT pathway,pathway,protects_from,programmed cell death,other,cells are protected from programmed death by several protein clusters and pathways. One of the protective pathways is the PI3K/AKT pathway
13,Breast cancer,RAS/MEK/ERK pathway,pathway,protects_from,programmed cell death,other,One of the protective pathways is the PI3K/AKT pathway; another is the RAS/MEK/ERK pathway
13,Breast cancer,genes along protective pathways,gene,mutated_in,way that turns them permanently on,other,"Sometimes the genes along these protective pathways are mutated in a way that turns them permanently ""on"""
13,Breast cancer,PTEN,gene,inhibits,PI3K/AKT pathway,pathway,"Normally, the PTEN protein turns off the PI3K/AKT pathway when the cell is ready for programmed cell death"
13,Breast cancer,PTEN gene,gene,mutated_in,some breast cancers,disease,"In some breast cancers, the gene for the PTEN protein is mutated"
13,Breast cancer,mutation of PTEN,other,leads_to,"PI3K/AKT pathway stuck in the ""on"" position",pathway,"so the PI3K/AKT pathway is stuck in the ""on"" position"
13,Breast cancer,mutations that can lead to breast cancer,other,associated_with,estrogen exposure,chemical,Mutations that can lead to breast cancer have been experimentally linked to estrogen exposure
13,Breast cancer,G-protein coupled estrogen receptors,other,associated_with,various cancers of the female reproductive system including breast cancer,disease,G-protein coupled estrogen receptors have been associated with various cancers of the female reproductive system including breast cancer
13,Breast cancer,abnormal growth factor signaling,other,promotes,malignant cell growth,other,Abnormal growth factor signaling in the interaction between stromal cells and epithelial cells can facilitate malignant cell growth
13,Breast cancer,overexpression of leptin,chemical,increases,cell proliferation,other,"In breast adipose tissue, overexpression of leptin leads to increased cell proliferation and cancer"
13,Breast cancer,overexpression of leptin,chemical,promotes,cancer,disease,"In breast adipose tissue, overexpression of leptin leads to increased cell proliferation and cancer"
13,Breast cancer,p53,gene,part_of,mechanisms to correct errors in DNA,other,"Some mutations associated with cancer, such as p53, BRCA1 and BRCA2, occur in mechanisms to correct errors in DNA"
13,Breast cancer,BRCA1,gene,part_of,mechanisms to correct errors in DNA,other,"Some mutations associated with cancer, such as p53, BRCA1 and BRCA2, occur in mechanisms to correct errors in DNA"
13,Breast cancer,BRCA2,gene,part_of,mechanisms to correct errors in DNA,other,"Some mutations associated with cancer, such as p53, BRCA1 and BRCA2, occur in mechanisms to correct errors in DNA"
13,Breast cancer,inherited mutation in BRCA1,other,interferes_with_repair_of,DNA crosslinks and double-strand breaks,other,The inherited mutation in BRCA1 or BRCA2 genes can interfere with repair of DNA crosslinks and double-strand breaks
13,Breast cancer,inherited mutation in BRCA2,other,interferes_with_repair_of,DNA crosslinks and double-strand breaks,other,The inherited mutation in BRCA1 or BRCA2 genes can interfere with repair of DNA crosslinks and double-strand breaks
13,Breast cancer,pathways containing BRCA1 and BRCA2,pathway,repairs,DNA crosslinks and double-strand breaks,other,that often require repairs by pathways containing BRCA1 and BRCA2
13,Breast cancer,GATA-3,gene,controls_expression_of,estrogen receptor (ER),gene,GATA-3 directly controls the expression of estrogen receptor (ER) and other genes associated with epithelial differentiation
13,Breast cancer,GATA-3,gene,controls_expression_of,other genes associated with epithelial differentiation,gene,GATA-3 directly controls the expression of estrogen receptor (ER) and other genes associated with epithelial differentiation
13,Breast cancer,loss of GATA-3,other,leads_to,loss of differentiation,other,the loss of GATA-3 leads to loss of differentiation and poor prognosis due to cancer cell invasion and metastasis
13,Breast cancer,loss of GATA-3,other,leads_to,poor prognosis due to cancer cell invasion and metastasis,other,the loss of GATA-3 leads to loss of differentiation and poor prognosis due to cancer cell invasion and metastasis
14,Breast cancer,Maintaining a healthy weight,other,reduces_risk_of,breast cancer,disease,Women can reduce their risk of breast cancer by maintaining a healthy weight
14,Breast cancer,Reducing alcohol use,other,reduces_risk_of,breast cancer,disease,Women can reduce their risk of breast cancer by ... reducing alcohol use
14,Breast cancer,Increasing physical activity,other,reduces_risk_of,breast cancer,disease,Women can reduce their risk of breast cancer by ... increasing physical activity
14,Breast cancer,Breastfeeding,other,reduces_risk_of,breast cancer,disease,Women can reduce their risk of breast cancer by ... breastfeeding
14,Breast cancer,Lifestyle modifications,other,might_prevent,breast cancer in the United States,disease,These modifications might prevent 38% of breast cancers in the US
14,Breast cancer,Lifestyle modifications,other,might_prevent,breast cancer in the United Kingdom,disease,These modifications might prevent ... 42% in the UK
14,Breast cancer,Lifestyle modifications,other,might_prevent,breast cancer in Brazil,disease,These modifications might prevent ... 28% in Brazil
14,Breast cancer,Lifestyle modifications,other,might_prevent,breast cancer in China,disease,These modifications might prevent ... 20% in China
14,Breast cancer,Moderate exercise (such as brisk walking),other,benefits_seen_in,all age groups including postmenopausal women,other,The benefits with moderate exercise such as brisk walking are seen at all age groups including postmenopausal women
14,Breast cancer,High levels of physical activity,other,reduces_risk_by,breast cancer,disease,High levels of physical activity reduce the risk of breast cancer by about 14%
14,Breast cancer,Strategies that encourage regular physical activity and reduce obesity,other,reduces_risk_of,cardiovascular disease,disease,"Strategies that encourage regular physical activity and reduce obesity could also have other benefits, such as reduced risks of cardiovascular disease"
14,Breast cancer,Strategies that encourage regular physical activity and reduce obesity,other,reduces_risk_of,diabetes,disease,"Strategies that encourage regular physical activity and reduce obesity could also have other benefits, such as reduced risks of ... diabetes"
14,Breast cancer,Greater levels of physical activity,other,reduces_risk_of,breast cancer,disease,"""greater levels of physical activity ... are likely to reduce breast cancer risk"""
14,Breast cancer,Less sedentary time,other,reduces_risk_of,breast cancer,disease,"""less sedentary time are likely to reduce breast cancer risk"""
14,Breast cancer,American Cancer Society,organisation,advised,"eat a diet high in vegetables, fruits, whole grains, and legumes",other,"The American Cancer Society ... advised in 2016 that people should eat a diet high in vegetables, fruits, whole grains, and legumes"
14,Breast cancer,American Society of Clinical Oncology,organisation,advised,"eat a diet high in vegetables, fruits, whole grains, and legumes",other,"The American Society of Clinical Oncology advised in 2016 that people should eat a diet high in vegetables, fruits, whole grains, and legumes"
14,Breast cancer,Eating foods rich in soluble fiber,other,reduces_risk_of,breast cancer,disease,Eating foods rich in soluble fiber contributes to reducing breast cancer risk
14,Breast cancer,High intake of citrus fruit,other,is_associated_with,reduction in risk of breast cancer,disease,High intake of citrus fruit has been associated with a 10% reduction in the risk of breast cancer
14,Breast cancer,Marine omega-3 polyunsaturated fatty acids,chemical,reduces_risk_of,breast cancer,disease,Marine omega-3 polyunsaturated fatty acids appear to reduce the risk
14,Breast cancer,High consumption of soy-based foods,other,reduces_risk_of,breast cancer,disease,High consumption of soy-based foods may reduce risk
14,Breast cancer,Preventive mastectomy,other,reduces_risk_by,breast cancer,disease,Removal of the breasts before breast cancer develops (called preventive mastectomy) reduces the risk of developing breast cancer by more than 95%
14,Breast cancer,Preventive mastectomy,other,reduces_risk_of_dying_from,breast cancer,disease,"In women genetically predisposed to developing breast cancer, preventive mastectomy reduces their risk of dying from breast cancer"
14,Breast cancer,Contralateral risk-reducing mastectomy,other,may_reduce_risk_of,cancer in the second breast,disease,Removing the second breast ... (contralateral risk-reducing mastectomy or CRRM) may reduce the risk of cancer in the second breast
14,Breast cancer,Women who test positive for faulty BRCA1 or BRCA2 genes,other,choose_to_have,risk-reducing surgery,other,An increasing number of women who test positive for faulty BRCA1 or BRCA2 genes choose to have risk-reducing surgery
14,Breast cancer,Average waiting time for undergoing the procedure,other,is,two years,other,The average waiting time for undergoing the procedure is two years
15,Breast cancer,Selective estrogen receptor modulators,drug,reduces,breast cancer,disease,Selective estrogen receptor modulators (SERMs) reduce the risk of breast cancer
15,Breast cancer,Selective estrogen receptor modulators,drug,increases,thromboembolism,disease,but increase the risk of thromboembolism
15,Breast cancer,Selective estrogen receptor modulators,drug,increases,endometrial cancer,disease,but increase the risk of thromboembolism and endometrial cancer
15,Breast cancer,Selective estrogen receptor modulators,drug,has_benefit_duration,at least five years after stopping a course of treatment,other,The benefit of breast cancer reduction continues for at least five years after stopping a course of treatment with these medications
15,Breast cancer,Aromatase inhibitors,drug,includes_example,exemestane,drug,Aromatase inhibitors (such as exemestane and anastrozole)
15,Breast cancer,Aromatase inhibitors,drug,includes_example,anastrozole,drug,Aromatase inhibitors (such as exemestane and anastrozole)
15,Breast cancer,Selective estrogen receptor modulators,drug,includes_example,tamoxifen,drug,SERMs (such as tamoxifen)
15,Breast cancer,Aromatase inhibitors,drug,is_more_effective_than,Selective estrogen receptor modulators,drug,Aromatase inhibitors ... may be more effective than SERMs ... at reducing breast cancer risk
15,Breast cancer,Breast cancer,disease,most_common_in,women in most countries,other,Breast cancer is the most common invasive cancer in women in most countries
15,Breast cancer,Breast cancer,disease,accounts_for,30% of cancer cases in women,other,accounting for 30% of cancer cases in women
15,Breast cancer,2.3 million women,other,were_diagnosed_with,breast cancer,disease,"In 2022, an estimated 2.3 million women were diagnosed with breast cancer"
15,Breast cancer,"670,000 people",other,died_of,breast cancer,disease,"and 670,000 died of the disease"
15,Breast cancer,Breast cancer incidence,other,is_increasing_by,around 3% per year,other,The incidence of breast cancer is rising by around 3% per year
15,Breast cancer,Breast cancer rates,other,correlate_with,wealth,other,"Rates of breast cancer vary across the world, but generally correlate with wealth"
15,Breast cancer,Wealthier countries,other,have_incidence_rate_of,1 in 12 women,other,Around 1 in 12 women are diagnosed with breast cancer in wealthier countries
15,Breast cancer,Lower income countries,other,have_incidence_rate_of,1 in 27 women,other,compared to 1 in 27 in lower income countries
15,Breast cancer,Women in wealthier countries,other,tend_to_begin_menstruating,earlier,other,women in wealthier countries tend to begin menstruating earlier
15,Breast cancer,Women in wealthier countries,other,tend_to_have_children,later,other,and have children later
15,Breast cancer,Beginning menstruation earlier,other,increases_risk_of,breast cancer,disease,both factors that increase risk of developing breast cancer
15,Breast cancer,Having children later,other,increases_risk_of,breast cancer,disease,both factors that increase risk of developing breast cancer
15,Breast cancer,People in lower income countries,other,have_less_access_to,breast cancer screening,other,People in lower income countries tend to have less access to breast cancer screening and treatments
15,Breast cancer,People in lower income countries,other,have_less_access_to,breast cancer treatments,other,People in lower income countries tend to have less access to breast cancer screening and treatments
15,Breast cancer,Lower income countries,other,have_higher_death_rate_from,breast cancer,disease,and so breast cancer death rates tend to be higher
15,Breast cancer,Wealthy countries,other,have_mortality_rate_of,1 in 71 women,other,1 in 71 women die of breast cancer in wealthy countries
15,Breast cancer,Lower income countries,other,have_mortality_rate_of,1 in 48 women,other,while 1 in 48 die of the disease in lower income countries
15,Breast cancer,Breast cancer,disease,predominantly_affects,women,other,Breast cancer predominantly affects women
15,Breast cancer,Men,other,constitute_less_than,1% of those with breast cancer,other,less than 1% of those with breast cancer are men
15,Breast cancer,Women,other,can_develop_breast_cancer_as_early_as,adolescence,other,Women can develop breast cancer as early as adolescence
15,Breast cancer,Breast cancer risk,other,increases_with,age,other,risk increases with age
15,Breast cancer,75% of breast cancer cases,other,occur_in,women over 50 years old,other,75% of cases are in women over 50 years old
15,Breast cancer,Lifetime risk at age 40,other,has_value,approximately 1.5%,other,The risk over a woman's lifetime is approximately 1.5% at age 40
15,Breast cancer,Lifetime risk at age 50,other,has_value,3%,other,3% at age 50
15,Breast cancer,Lifetime risk at age 70,other,has_value,more than 4%,other,and more than 4% risk at age 70
16,Breast cancer,Breast cancer,disease,described_in,ancient documents,other,was the form of cancer most often described in ancient documents.
16,Breast cancer,Cancers of the internal organs,disease,invisible_to,ancient medicine,other,cancers of the internal organs were essentially invisible to ancient medicine.
16,Breast cancer,Breast cancer,disease,developed_into,fungating lesions,other,in its advanced state often developed into fungating lesions
16,Breast cancer,The tumor,other,became_necrotic,necrosis,other,"the tumor would become necrotic (die from the inside, causing the tumor to appear to break up)"
16,Breast cancer,The tumor,other,ulcerated_through,the skin,other,"ulcerate through the skin, weeping fetid, dark fluid."
16,Breast cancer,Breast cancer,disease,discovered_in,Egypt,other,The oldest discovered evidence of breast cancer is from Egypt
16,Breast cancer,Breast cancer,disease,dated_to,Sixth Dynasty,other,"dates back 4200 years, to the Sixth Dynasty."
16,Breast cancer,A woman's remains from the necropolis of Qubbet el-Hawa,other,showed,destructive damage due to metastatic spread,pathway,showed the typical destructive damage due to metastatic spread.
16,Breast cancer,The Edwin Smith Papyrus,other,describes,tumors or ulcers of the breast,disease,The Edwin Smith Papyrus describes eight cases of tumors or ulcers of the breast
16,Breast cancer,Tumors or ulcers of the breast,disease,treated_by,cauterization,other,were treated by cauterization.
16,Breast cancer,Ancient medicine,other,based_on,humoralism,other,Ancient medicine... was based on humoralism
16,Breast cancer,Breast cancer,disease,caused_by,imbalances in the fundamental fluids,other,believed that breast cancer was generally caused by imbalances in the fundamental fluids
16,Breast cancer,Breast cancer,disease,caused_by,an excess of black bile,other,especially an excess of black bile.
16,Breast cancer,Breast cancer,disease,seen_as,divine punishment,other,Alternatively it was seen as divine punishment.
16,Breast cancer,Mastectomy,other,performed_for,breast cancer,disease,Mastectomy for breast cancer was performed at least as early as AD 548
16,Breast cancer,Aetios of Amida,other,proposed,mastectomy,other,when it was proposed by the court physician Aetios of Amida to Theodora.
16,Breast cancer,Doctors,other,linked_to,lymph nodes in the armpit,other,they could link breast cancer's spread to the lymph nodes in the armpit.
16,Breast cancer,Jean Louis Petit,other,performed,total mastectomies,other,the French surgeon Jean Louis Petit performed total mastectomies
16,Breast cancer,Total mastectomies,other,included_removing,axillary lymph nodes,other,performed total mastectomies that included removing the axillary lymph nodes
16,Breast cancer,Removal of the axillary lymph nodes,other,reduced,recurrence,other,as he recognized that this reduced recurrence.
16,Breast cancer,Petit's work,other,built_on,methods of Bernard Peyrilhe,other,Petit's work built on the methods of the surgeon Bernard Peyrilhe
16,Breast cancer,Bernard Peyrilhe,other,removed,the pectoral muscle underlying the breast,other,who in the 17th century additionally removed the pectoral muscle underlying the breast
16,Breast cancer,Removal of the pectoral muscle,other,improved_prognosis,prognosis,other,as he judged that this greatly improved the prognosis.
16,Breast cancer,Nicolaes Tulp,other,proclaimed,a timely operation,other,"Nicolaes Tulp, who in the 17th century proclaimed ""the sole remedy is a timely operation."""
16,Breast cancer,Richard Wiseman,other,documented,outcomes after 12 mastectomies,other,Richard Wiseman documented in the mid-17th century that following 12 mastectomies
16,Breast cancer,Following 12 mastectomies,other,resulted_in,two patients died during the operation,other,"following 12 mastectomies, two patients died during the operation"
