chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
103,BRCA1,Peter Meldrum,other,ceo_of,Myriad Genetics,organisation,"Peter Meldrum, CEO of Myriad Genetics"
103,BRCA1,Myriad Genetics,organisation,owns,genotype-phenotype correlations database,other,"Myriad has a large, proprietary database of such genotype-phenotype correlations"
103,BRCA1,US Supreme Court,organisation,invalidated_patents_on,BRCA1 gene,gene,invalidating Myriad's patents on the BRCA1 and BRCA2 genes
103,BRCA1,US Supreme Court,organisation,invalidated_patents_on,BRCA2 gene,gene,invalidating Myriad's patents on the BRCA1 and BRCA2 genes
103,BRCA1,Federal Court of Australia,organisation,upheld_patent_on,BRCA1 gene,gene,upholding the validity of an Australian Myriad Genetics patent over the BRCA1 gene in February 2013
103,BRCA1,Yvonne D'Arcy,other,won_case_against,Myriad Genetics,organisation,Yvonne D'Arcy won her case against US-based biotech company Myriad Genetics in the High Court of Australia
103,BRCA1,BRCA1 gene,gene,encodes,BRCA1 protein,other,"an isolated nucleic acid, coding for a BRCA1 protein"
103,BRCA1,BRCA1 protein,other,indicates_susceptibility_to,breast cancer,disease,specific variations from the norm that are indicative of susceptibility to breast cancer and ovarian cancer
103,BRCA1,BRCA1 protein,other,indicates_susceptibility_to,ovarian cancer,disease,indicative of susceptibility to breast cancer and ovarian cancer
104,BRCA1,BRCA1,gene,interacts_with,proteins,other,BRCA1 has been shown to interact with the following proteins
104,BRCA1,BRCA1 Protein,gene,part_of,U.S. National Library of Medicine Medical Subject Headings,organisation,BRCA1 Protein at the U.S. National Library of Medicine Medical Subject Headings (MeSH)
104,BRCA1,BRCA1,gene,part_of,U.S. National Library of Medicine Medical Subject Headings,organisation,"Genes, BRCA1 at the U.S. National Library of Medicine Medical Subject Headings (MeSH)"
104,BRCA1,PDBe-KB,organisation,provides,structure information for Human BRCA1,other,PDBe-KB provides an overview of all the structure information available in the PDB for Human BRCA1
104,BRCA1,Human BRCA1,gene,part_of,PDB,organisation,structure information available in the PDB for Human BRCA1
105,EZH2,Enhancer of zeste homolog 2,gene,encoded_by,EZH2 gene,gene,Enhancer of zeste homolog 2 (EZH2) is a histone-lysine N-methyltransferase enzyme (EC 2.1.1.43) encoded by EZH2 gene
105,EZH2,Enhancer of zeste homolog 2,gene,participates_in,histone methylation,pathway,"participates in histone methylation and, ultimately, transcriptional repression"
105,EZH2,Enhancer of zeste homolog 2,gene,participates_in,transcriptional repression,pathway,"participates in histone methylation and, ultimately, transcriptional repression"
105,EZH2,Enhancer of zeste homolog 2,gene,catalyzes,addition of methyl groups to histone H3 at lysine 27,other,EZH2 catalyzes the addition of methyl groups to histone H3 at lysine 27
105,EZH2,Enhancer of zeste homolog 2,gene,uses_cofactor,S-adenosyl-L-methionine,chemical,"addition of methyl groups to histone H3 at lysine 27, by using the cofactor S-adenosyl-L-methionine"
105,EZH2,Enhancer of zeste homolog 2,gene,facilitates,heterochromatin formation,pathway,Methylation activity of EZH2 facilitates heterochromatin formation thereby silences gene function
105,EZH2,Enhancer of zeste homolog 2,gene,silences,gene function,other,facilitates heterochromatin formation thereby silences gene function
105,EZH2,Enhancer of zeste homolog 2,gene,required_during,cell mitosis,pathway,Remodeling of chromosomal heterochromatin by EZH2 is also required during cell mitosis
105,EZH2,Enhancer of zeste homolog 2,gene,part_of,Polycomb Repressive Complex 2,other,EZH2 is the functional enzymatic component of the Polycomb Repressive Complex 2 (PRC2)
105,EZH2,Polycomb Repressive Complex 2,other,responsible_for,embryonic development,pathway,"Polycomb Repressive Complex 2 (PRC2), which is responsible for healthy embryonic development through the epigenetic maintenance of genes"
105,EZH2,Enhancer of zeste homolog 2,gene,responsible_for,methylation activity of PRC2,pathway,EZH2 is responsible for the methylation activity of PRC2
105,EZH2,EED,gene,part_of,Polycomb Repressive Complex 2,other,"the complex also contains proteins required for optimal function (EED, SUZ12, JARID2, AEBP2, RbAp46/48, and PCL)"
105,EZH2,SUZ12,gene,part_of,Polycomb Repressive Complex 2,other,"the complex also contains proteins required for optimal function (EED, SUZ12, JARID2, AEBP2, RbAp46/48, and PCL)"
105,EZH2,JARID2,gene,part_of,Polycomb Repressive Complex 2,other,"the complex also contains proteins required for optimal function (EED, SUZ12, JARID2, AEBP2, RbAp46/48, and PCL)"
105,EZH2,AEBP2,gene,part_of,Polycomb Repressive Complex 2,other,"the complex also contains proteins required for optimal function (EED, SUZ12, JARID2, AEBP2, RbAp46/48, and PCL)"
105,EZH2,RbAp46/48,gene,part_of,Polycomb Repressive Complex 2,other,"the complex also contains proteins required for optimal function (EED, SUZ12, JARID2, AEBP2, RbAp46/48, and PCL)"
105,EZH2,PCL,gene,part_of,Polycomb Repressive Complex 2,other,"the complex also contains proteins required for optimal function (EED, SUZ12, JARID2, AEBP2, RbAp46/48, and PCL)"
105,EZH2,Enhancer of zeste homolog 2,gene,associated_with,cancer,disease,Mutation or over-expression of EZH2 has been linked to many forms of cancer
105,EZH2,Enhancer of zeste homolog 2,gene,inhibits,tumor suppressor genes,gene,EZH2 inhibits genes responsible for suppressing tumor development
105,EZH2,Enhancer of zeste homolog 2,gene,upregulated_in,breast cancer,disease,"it is upregulated in multiple cancers including, but not limited to, breast, prostate, melanoma, and bladder cancer"
105,EZH2,Enhancer of zeste homolog 2,gene,upregulated_in,prostate cancer,disease,"it is upregulated in multiple cancers including, but not limited to, breast, prostate, melanoma, and bladder cancer"
105,EZH2,Enhancer of zeste homolog 2,gene,upregulated_in,melanoma,disease,"it is upregulated in multiple cancers including, but not limited to, breast, prostate, melanoma, and bladder cancer"
105,EZH2,Enhancer of zeste homolog 2,gene,upregulated_in,bladder cancer,disease,"it is upregulated in multiple cancers including, but not limited to, breast, prostate, melanoma, and bladder cancer"
105,EZH2,EZH2 gene,gene,associated_with,Weaver syndrome,disease,"Mutations in the EZH2 gene are also associated with Weaver syndrome, a rare congenital disorder"
105,EZH2,Enhancer of zeste homolog 2,gene,involved_in,ataxia telangiectasia,disease,"EZH2 is involved in causing neurodegenerative symptoms in the nervous system disorder, ataxia telangiectasia"
105,EZH2,Enhancer of zeste homolog 2,gene,catalytic_subunit_of,Polycomb Repressive Complex 2,other,EZH2 is the catalytic subunit of the Polycomb Repressive Complex 2 (PRC2)
105,EZH2,Enhancer of zeste homolog 2,gene,forms_complex_with,SUZ12,gene,"EZH2's catalytic activity relies on its formation of a complex with at least two other PRC2 components, SUZ12 and EED"
105,EZH2,Enhancer of zeste homolog 2,gene,forms_complex_with,EED,gene,"EZH2's catalytic activity relies on its formation of a complex with at least two other PRC2 components, SUZ12 and EED"
106,EZH2,EZH2,gene,is_a,histone methyltransferase,other,"As a histone methyltransferase (HMTase), EZH2's primary function is to methylate Lys-27 on histone 3"
106,EZH2,EZH2,gene,methylates,Lys-27 on histone 3,other,EZH2's primary function is to methylate Lys-27 on histone 3 (H3K27me)
106,EZH2,EZH2,gene,uses_cofactor,S-adenosyl-L-methionine,chemical,transferring a methyl group from the cofactor S-adenosyl-L-methionine (SAM)
106,EZH2,EZH2,gene,methylates,H3K27,other,"EZH2 is capable of mono-, di-, and tri-methylation of H3K27"
106,EZH2,EZH2,gene,involved_in,transcriptional regulation in hematopoiesis,other,"associated with a variety of biological functions, including transcriptional regulation in hematopoiesis, development, and cell differentiation"
106,EZH2,EZH2,gene,involved_in,development,other,"associated with a variety of biological functions, including transcriptional regulation in hematopoiesis, development, and cell differentiation"
106,EZH2,EZH2,gene,involved_in,cell differentiation,other,"associated with a variety of biological functions, including transcriptional regulation in hematopoiesis, development, and cell differentiation"
106,EZH2,EZH2,gene,methylates,non-histone proteins,other,EZH2 has also been identified as capable of methylating non-histone proteins
106,EZH2,EZH2,gene,part_of,PRC2,other,"EZH2, as a part of PRC2, catalyzes trimethylation of H3K27"
106,EZH2,EZH2,gene,catalyzes,H3K27me3,other,"EZH2, as a part of PRC2, catalyzes trimethylation of H3K27 (H3K27me3)"
106,EZH2,H3K27me3,other,part_of,histone code,other,"trimethylation of H3K27 (H3K27me3), which is a histone modification that has been characterized as part of the histone code"
106,EZH2,H3K27me3,other,associated_with,long term transcription repression,other,EZH2-mediated catalysis of H3K27me3 is associated with long term transcription repression
106,EZH2,EZH2,gene,part_of,Polycomb group proteins,other,"EZH2, as well as other Polycomb group proteins, are involved in establishing and maintaining gene repression"
106,EZH2,PRC2/EZH2-EED,other,mediates,H3K27 methylation,other,transcriptionally repressive state is thought to be due to PRC2/EZH2-EED-mediated H3K27 methylation
106,EZH2,H3K27 methylation,other,recruits,PRC1,other,PRC2/EZH2-EED-mediated H3K27 methylation and subsequent recruitment of PRC1
106,EZH2,PRC1,other,facilitates,chromatin condensation,other,recruitment of PRC1 which facilitates condensation of chromatin and formation of heterochromatin
106,EZH2,PRC1,other,facilitates,heterochromatin formation,other,recruitment of PRC1 which facilitates condensation of chromatin and formation of heterochromatin
106,EZH2,heterochromatin,other,suppresses,transcription,other,"Heterochromatin is tightly packed chromatin which limits the accessibility of transcription machinery to the underlying DNA, thereby suppressing transcription"
106,EZH2,heterochromatin formation,other,required_for,chromosome segregation,other,"During cell division, heterochromatin formation is required for proper chromosome segregation"
106,EZH2,PRC2/EED-EZH2 complex,other,recruits,DNA methyltransferases,gene,PRC2/EED-EZH2 complex may also be involved in the recruitment of DNA methyltransferases (DNMTs)
106,EZH2,DNA methyltransferases,gene,increases,DNA methylation,other,"recruitment of DNA methyltransferases (DNMTs), which results in increased DNA methylation"
106,EZH2,EZH2,gene,represses,HOXA9,gene,"Specific genes that have been identified as targets of EZH2-mediated transcriptional repression include HOXA9, HOXC8, MYT1, CDKN2A"
106,EZH2,EZH2,gene,represses,HOXC8,gene,"Specific genes that have been identified as targets of EZH2-mediated transcriptional repression include HOXA9, HOXC8, MYT1, CDKN2A"
106,EZH2,EZH2,gene,represses,MYT1,gene,"Specific genes that have been identified as targets of EZH2-mediated transcriptional repression include HOXA9, HOXC8, MYT1, CDKN2A"
106,EZH2,EZH2,gene,represses,CDKN2A,gene,"Specific genes that have been identified as targets of EZH2-mediated transcriptional repression include HOXA9, HOXC8, MYT1, CDKN2A"
106,EZH2,EZH2,gene,represses,retinoic acid target genes,gene,CDKN2A and retinoic acid target genes
107,EZH2,EZH2,gene,activates,NF-κB target genes,gene,"In breast cancer cells, EZH2 has been demonstrated to activate NF-κB target genes"
107,EZH2,EZH2,gene,independent_of,PRC2,other,"EZH2 may play a role in activation of transcription, independently of PRC2"
107,EZH2,EZH2,gene,regulates,transcriptional repression,other,it helps control transcriptional repression of genes that regulate cell differentiation
107,EZH2,EZH2,gene,trimethylates,H3K27,chemical,EZH2-mediated trimethylation of H3K27me3 in regions containing developmental genes
107,EZH2,H3K27me3,chemical,part_of,cell differentiation maintenance,other,appears to be important for maintenance of normal cell differentiation
107,EZH2,H3K27me3,chemical,drives,X-inactivation,other,H3K27me3 is also important in driving X-inactivation
107,EZH2,EZH2,gene,initiates,heterochromatin formation,other,EZH2 is involved in initiating heterochromatin formation by trimethylating H3K27
107,EZH2,EZH2,gene,part_of,B-cell development,other,EZH2 has been identified as an essential protein involved in development and differentiation of B-cells
107,EZH2,EZH2,gene,part_of,T-cell development,other,essential protein involved in development and differentiation of B-cells and T-cells
107,EZH2,H3K27me3,chemical,suppresses,differentiation-promoting genes,gene,H3K27me3 is involved in suppressing genes that promote differentiation
107,EZH2,H3K27me3,chemical,regulates,hematopoiesis,other,maintaining an undifferentiated state of B- and T-cells and playing an important role in regulating hematopoiesis
107,EZH2,phosphorylation of T350,chemical,activates,EZH2,gene,phosphorylation of T350 has been linked to an increase in EZH2 activity
107,EZH2,phosphorylation of T492,chemical,inhibits,EZH2,gene,phosphorylation of T492 and S21 have been linked to a decrease in EZH2 activity
107,EZH2,phosphorylation of S21,chemical,inhibits,EZH2,gene,phosphorylation of T492 and S21 have been linked to a decrease in EZH2 activity
107,EZH2,phosphorylation of T492,chemical,disrupts,EZH2-PRC2 binding,other,Phosphorylation of T492 has been suggested to disrupt contacts between human EZH2 and its binding partners in the PRC2 complex
107,EZH2,H3K27ac,chemical,inhibits,PRC2/EZH2-EED activity,other,"PRC2/EZH2-EED activity is antagonized by transcription-activating histone marks, such as acetylation of H3K27 (H3K27ac)"
107,EZH2,H3K36me,chemical,inhibits,PRC2/EZH2-EED activity,other,"PRC2/EZH2-EED activity is antagonized by transcription-activating histone marks, such as ... methylation of H3K36 (H3K36me)"
107,EZH2,estrogen signaling,pathway,regulates,EZH2 expression,gene,EZH2 expression is regulated by estrogen signaling in human normal breast epithelium and human breast cancers
108,EZH2,EZH2,gene,recruited_by,PRC2 complex,other,EZH2 function is highly dependent upon its recruitment by the PRC2 complex
108,EZH2,embryonic ectoderm development,gene,part_of,PRC2 complex,other,WD40-repeat protein embryonic ectoderm development (EED) and zinc finger protein suppressor of zeste 12 (SUZ12) are needed to stabilize the interaction of EZH2
108,EZH2,suppressor of zeste 12,gene,part_of,PRC2 complex,other,WD40-repeat protein embryonic ectoderm development (EED) and zinc finger protein suppressor of zeste 12 (SUZ12) are needed to stabilize the interaction of EZH2
108,EZH2,embryonic ectoderm development,gene,stabilizes_interaction_of,EZH2,gene,EED and SUZ12 are needed to stabilize the interaction of EZH2 with its histone substrate
108,EZH2,suppressor of zeste 12,gene,stabilizes_interaction_of,EZH2,gene,EED and SUZ12 are needed to stabilize the interaction of EZH2 with its histone substrate
108,EZH2,EZH2,gene,interacts_with,histone substrate,other,needed to stabilize the interaction of EZH2 with its histone substrate
108,EZH2,EZH2α,gene,isoform_of,EZH2,gene,two isoforms of EZH2 generated from alternative splicing have been identified in humans: EZH2α and EZH2β
108,EZH2,EZH2β,gene,isoform_of,EZH2,gene,two isoforms of EZH2 generated from alternative splicing have been identified in humans: EZH2α and EZH2β
108,EZH2,EZH2α,gene,generated_by,alternative splicing,other,two isoforms of EZH2 generated from alternative splicing have been identified in humans
108,EZH2,EZH2β,gene,generated_by,alternative splicing,other,two isoforms of EZH2 generated from alternative splicing have been identified in humans
108,EZH2,EZH2β,gene,lacks,exon 4,other,"EZH2β, which lacks exons 4 and 8, has been shown to be active"
108,EZH2,EZH2β,gene,lacks,exon 8,other,"EZH2β, which lacks exons 4 and 8, has been shown to be active"
108,EZH2,EZH2α,gene,contains,nuclear localization signal,other,Both isoforms contain elements that have been identified as important for EZH2 function including the nuclear localization signal
108,EZH2,EZH2β,gene,contains,nuclear localization signal,other,Both isoforms contain elements that have been identified as important for EZH2 function including the nuclear localization signal
108,EZH2,EZH2α,gene,contains,EED binding site,other,Both isoforms contain elements... the EED and SUZ12 binding sites as well as the conserved SET domain
108,EZH2,EZH2β,gene,contains,EED binding site,other,Both isoforms contain elements... the EED and SUZ12 binding sites as well as the conserved SET domain
108,EZH2,EZH2α,gene,contains,SUZ12 binding site,other,Both isoforms contain elements... the EED and SUZ12 binding sites as well as the conserved SET domain
108,EZH2,EZH2β,gene,contains,SUZ12 binding site,other,Both isoforms contain elements... the EED and SUZ12 binding sites as well as the conserved SET domain
108,EZH2,EZH2α,gene,contains,SET domain,other,Both isoforms contain elements... the EED and SUZ12 binding sites as well as the conserved SET domain
108,EZH2,EZH2β,gene,contains,SET domain,other,Both isoforms contain elements... the EED and SUZ12 binding sites as well as the conserved SET domain
108,EZH2,PRC2/EZH2β complex,other,regulates,distinct genes,gene,PRC2/EZH2β complexes act on distinct genes from that of its PRC2/EZH2α counterpart
108,EZH2,EZH2,gene,catalyzes,lysine methylation,other,EZH2 may also be capable of lysine methylation independent of association with PRC2
108,EZH2,EZH2,gene,methylates,histone H3 lysine 27,other,part of the silencing function of the EZH2 complex is the methylation of histone H3 on lysine 27
108,EZH2,EZH2 complex,other,performs,gene silencing,other,at least part of the silencing function of the EZH2 complex is the methylation of histone H3 on lysine 27
108,EZH2,histone lysine methylation,other,regulates,gene expression,other,methylated lysines are important in the control of mammalian gene expression
108,EZH2,histone lysine methylation,other,part_of,heterochromatin formation,other,"have a functional role in heterochromatin formation, X-chromosome inactivation and transcriptional regulation"
108,EZH2,histone lysine methylation,other,part_of,X-chromosome inactivation,other,"have a functional role in heterochromatin formation, X-chromosome inactivation and transcriptional regulation"
108,EZH2,histone lysine methylation,other,part_of,transcriptional regulation,other,"have a functional role in heterochromatin formation, X-chromosome inactivation and transcriptional regulation"
108,EZH2,methyl modifications,chemical,affects,protein binding to histones,other,Methyl modifications can affect the binding of proteins to these histones and either activate or inhibit transcription
109,EZH2,EZH2,gene,member_of,SET domain family of lysine methyltransferases,other,EZH2 is a member of the SET domain family of lysine methyltransferases
109,EZH2,SET domain family of lysine methyltransferases,other,adds_methyl_groups_to,lysine side chains of substrate proteins,chemical,lysine methyltransferases which function to add methyl groups to lysine side chains of substrate proteins
109,EZH2,SET methyltransferases,other,depends_on,S-Adenosyl methionine,chemical,SET methyltransferases depend on a S-Adenosyl methionine (SAM) cofactor
109,EZH2,S-Adenosyl methionine,chemical,acts_as,methyl donor,chemical,S-Adenosyl methionine (SAM) cofactor to act as a methyl donor for their catalytic activity
109,EZH2,SET domain proteins,other,binds,substrate,chemical,they bind their substrate and SAM cofactor on opposite sides of the active site
109,EZH2,SET domain proteins,other,binds,SAM cofactor,chemical,they bind their substrate and SAM cofactor on opposite sides of the active site of the enzyme
109,EZH2,EZH2,gene,structurally_aligns_with,human SET7/9 methyltransferase,gene,STAMP structure alignment with the human SET7/9 methyltransferase shows conserved tyrosine residues
109,EZH2,EZH2,gene,has_residue,tyrosine 726,chemical,tyrosine 726 in the EZH2 active site was acting as a general base
109,EZH2,tyrosine 726,chemical,located_in,EZH2 active site,other,tyrosine 726 in the EZH2 active site
109,EZH2,EZH2,gene,catalyzes,mono-methylation of H3K27,chemical,EZH2 primarily catalyzes mono- and di-methylation of H3K27
109,EZH2,EZH2,gene,catalyzes,di-methylation of H3K27,chemical,EZH2 primarily catalyzes mono- and di-methylation of H3K27
109,EZH2,EZH2 Y641F mutation,gene,increases,H3K27 tri-methylation activity,chemical,mutation of residue tyrosine 641 to phenylalanine (Y641F) results in higher H3K27 tri-methylation activity
109,EZH2,EZH2,gene,has_residue,tyrosine 641,chemical,mutation of residue tyrosine 641 to phenylalanine (Y641F)
110,EZH2,EZH2,gene,target_for,anti-cancer therapy,other,EZH2 is an attractive target for anti-cancer therapy
110,EZH2,EZH2,gene,promotes,cancerous cell division,other,it helps cancerous cells divide and proliferate
110,EZH2,EZH2,gene,overexpressed_in,breast cancer,disease,found in larger amounts than in healthy cells in a wide range of cancers including breast
110,EZH2,EZH2,gene,overexpressed_in,prostate cancer,disease,"found in larger amounts than in healthy cells in a wide range of cancers including breast, prostate"
110,EZH2,EZH2,gene,overexpressed_in,bladder cancer,disease,"wide range of cancers including breast, prostate, bladder"
110,EZH2,EZH2,gene,overexpressed_in,uterine cancer,disease,"cancers including breast, prostate, bladder, uterine"
110,EZH2,EZH2,gene,overexpressed_in,renal cancer,disease,"breast, prostate, bladder, uterine, and renal cancers"
110,EZH2,EZH2,gene,overexpressed_in,melanoma,disease,as well as melanoma and lymphoma
110,EZH2,EZH2,gene,overexpressed_in,lymphoma,disease,as well as melanoma and lymphoma
110,EZH2,EZH2,gene,functions_as,gene suppressor,other,EZH2 is a gene suppressor
110,EZH2,EZH2,gene,silences,tumor suppressor genes,gene,"when it becomes overexpressed, many tumor suppressor genes that are normally turned on, are turned off"
110,EZH2,EZH2 inhibition,other,shrinks,malignant tumors,disease,Inhibition of EZH2 function shrinks malignant tumors in some reported cases
110,EZH2,EZH2 overexpression,other,diagnostic_marker_of,cancer,disease,overexpression of EZH2 can be used as a diagnostic marker of cancer
110,EZH2,EZH2 overexpression,other,diagnostic_marker_of,neurodegenerative disorders,disease,diagnostic marker of cancer and some neurodegenerative disorders
110,EZH2,EZH2,gene,part_of,pRB-E2F pathway,pathway,One example of a cancer pathway in which EZH2 plays a role is the pRB-E2F pathway
110,EZH2,EZH2,gene,downstream_of,pRB-E2F pathway,pathway,It is downstream from the pRB-E2F pathway
110,EZH2,pRB-E2F pathway,pathway,causes_overexpression_of,EZH2,gene,signals from this pathway lead to EZH2 overexpression
110,EZH2,EZH2,gene,activates_without,PRC2,other,"when EZH2 is overexpressed, it can activate genes without forming PRC2"
110,EZH2,EZH2,gene,activates,cell proliferation genes,gene,"In breast cancer cells, EZH2 activates genes that promote cell proliferation and survival"
110,EZH2,EZH2,gene,activates,c-myc,gene,It can also activate regulatory genes like c-myc and cyclin D1
110,EZH2,EZH2,gene,activates,cyclin D1,gene,activate regulatory genes like c-myc and cyclin D1
110,EZH2,EZH2,gene,interacts_with,Wnt signaling factors,pathway,by interacting with Wnt signaling factors
110,EZH2,tyrosine 641 mutation,other,associated_with,B-cell lymphoma,disease,mutation of tyrosine 641 in the active SET domain to a number of different amino acids is a common feature of some B-cell lymphomas
111,EZH2,EZH2 inhibitor,drug,inhibits,EZH2,gene,Developing an inhibitor of EZH2
111,EZH2,EZH2,gene,causes,histone methylation of tumor suppressor genes,other,preventing unwanted histone methylation of tumor suppressor genes
111,EZH2,EZH2 inhibitor development,other,targets,SET domain active site,other,EZH2 inhibitor development has focused on targeting the SET domain active site of the protein
111,EZH2,SET domain active site,other,part_of,EZH2,gene,targeting the SET domain active site of the protein
111,EZH2,3-deazaneplanocin A,drug,inhibits,EZH2,gene,"Several inhibitors of EZH2 have been developed as of 2015, including 3-deazaneplanocin A (DZNep)"
111,EZH2,EPZ005687,drug,inhibits,EZH2,gene,"inhibitors of EZH2 have been developed as of 2015, including 3-deazaneplanocin A (DZNep), EPZ005687"
111,EZH2,EI1,drug,inhibits,EZH2,gene,"inhibitors of EZH2 have been developed as of 2015, including ... EI1"
111,EZH2,GSK126,drug,inhibits,EZH2,gene,"inhibitors of EZH2 have been developed as of 2015, including ... GSK126"
111,EZH2,UNC1999,drug,inhibits,EZH2,gene,"inhibitors of EZH2 have been developed as of 2015, including ... UNC1999"
112,EZH2,DZNep,drug,has_property,antiviral,other,DZNep has potential antiviral and anti-cancer properties
112,EZH2,DZNep,drug,has_property,anti-cancer,other,DZNep has potential antiviral and anti-cancer properties
112,EZH2,DZNep,drug,lowers,EZH2,gene,it lowers EZH2 levels and induces apoptosis in breast and colon cancer cells
112,EZH2,DZNep,drug,induces_apoptosis_in,breast cancer cells,disease,induces apoptosis in breast and colon cancer cells
112,EZH2,DZNep,drug,induces_apoptosis_in,colon cancer cells,disease,induces apoptosis in breast and colon cancer cells
112,EZH2,DZNep,drug,inhibits,S-adenosyl-L-homocysteine hydrolysis,other,DZNep inhibits the hydrolysis of S-adenosyl-L-homocysteine (SAH)
112,EZH2,S-adenosyl-L-homocysteine,chemical,inhibits,protein methyltransferases,gene,"S-adenosyl-L-homocysteine (SAH), which is a product-based inhibitor of all protein methyltransferases"
112,EZH2,S-adenosyl-L-homocysteine,chemical,inhibits,EZH2,gene,increased cellular concentrations of SAH which in turn inhibits EZH2
112,EZH2,DZNep,drug,inhibits,DNA methyltransferases,gene,DZNep is not specific to EZH2 and also inhibits other DNA methyltransferases
112,EZH2,EPZ005687,drug,developed_by,Epizyme,organisation,a company called Epizyme revealed EPZ005687
112,EZH2,EPZ005687,drug,inhibits,EZH2,gene,an S-adenosylmethionine (SAM) competitive inhibitor that is more selective than DZNep
112,EZH2,EPZ005687,drug,competes_with,S-adenosylmethionine,chemical,an S-adenosylmethionine (SAM) competitive inhibitor
112,EZH2,EPZ005687,drug,binds_to,EZH2 SET domain,other,blocks EZH2 activity by binding to the SET domain active site of the enzyme
112,EZH2,EPZ005687,drug,inhibits,EZH2 Y641 mutant,gene,EPZ005687 can also inhibit the Y641 and A677 mutants of EZH2
112,EZH2,EPZ005687,drug,inhibits,EZH2 A677 mutant,gene,EPZ005687 can also inhibit the Y641 and A677 mutants of EZH2
112,EZH2,EPZ005687,drug,treats,non-Hodgkin's lymphoma,disease,which may be applicable for treating non-Hodgkin's lymphoma
112,EZH2,Tazemetostat,drug,also_known_as,EPZ-6438,drug,"another EZH2 inhibitor, tazemetostat (EPZ-6438)"
112,EZH2,Tazemetostat,drug,also_known_as,Tazverik,drug,"tazemetostat, with the tradename Tazverik"
112,EZH2,Tazemetostat,drug,inhibits,EZH2,gene,"Epizyme began Phase I clinical trials with another EZH2 inhibitor, tazemetostat"
112,EZH2,Tazemetostat,drug,developed_by,Epizyme,organisation,"Epizyme began Phase I clinical trials with another EZH2 inhibitor, tazemetostat"
112,EZH2,Tazemetostat,drug,treats,B-cell lymphoma,disease,"Phase I clinical trials with another EZH2 inhibitor, tazemetostat (EPZ-6438), for patients with B-cell lymphoma"
112,EZH2,Tazemetostat,drug,treats,metastatic epithelioid sarcoma,disease,FDA accelerated approval for the treatment of metastatic or locally advanced epithelioid sarcoma
112,EZH2,Tazemetostat,drug,treats,locally advanced epithelioid sarcoma,disease,FDA accelerated approval for the treatment of metastatic or locally advanced epithelioid sarcoma
112,EZH2,Tazemetostat,drug,treats,relapsed follicular lymphoma,disease,accelerated approval for the treatment of patients with relapsed follicular lymphoma
112,EZH2,Tazemetostat,drug,approved_by,FDA,organisation,"tazemetostat, with the tradename Tazverik, gained an FDA accelerated approval"
112,EZH2,Sinefungin,drug,competes_with,S-adenosylmethionine,chemical,Sinefungin is another SAM-competitive inhibitor
112,EZH2,Sinefungin,drug,binds_to,DNA methyltransferases,gene,binding in the cofactor binding pocket of DNA methyltransferases to block methyl transfer
112,EZH2,Sinefungin,drug,inhibits,DNA methyltransferases,gene,binding in the cofactor binding pocket of DNA methyltransferases to block methyl transfer
112,EZH2,EI1,drug,developed_by,Novartis,organisation,"EI1 is another inhibitor, developed by Novartis"
112,EZH2,EI1,drug,inhibits,EZH2,gene,showed EZH2 inhibitory activity in lymphoma tumor cells
112,EZH2,EI1,drug,inhibits,EZH2 Y641 mutant,gene,"lymphoma tumor cells, including cells with the Y641 mutation"
112,EZH2,EI1,drug,competes_with,S-adenosylmethionine,chemical,mechanism of this inhibitor also involves competing with the SAM cofactor for binding to EZH2
112,EZH2,GSK126,drug,inhibits,EZH2,gene,"GSK126 is a potent, SAM-competitive EZH2 inhibitor developed by GlaxoSmithKline"
112,EZH2,GSK126,drug,competes_with,S-adenosylmethionine,chemical,"GSK126 is a potent, SAM-competitive EZH2 inhibitor"
112,EZH2,GSK126,drug,developed_by,GlaxoSmithKline,organisation,SAM-competitive EZH2 inhibitor developed by GlaxoSmithKline
112,EZH2,UNC1999,drug,analogue_of,GSK126,drug,UNC1999 was developed as an analogue of GSK126
112,EZH2,UNC1999,drug,inhibits,EZH2,gene,the first orally bioavailable EZH2 inhibitor to show activity
112,EZH2,UNC1999,drug,binds_to,EZH1,gene,"it binds to EZH1 as well, increasing the potential for off-target effects"
112,EZH2,Etoposide,drug,inhibits,topoisomerase,gene,"Etoposide, a topoisomerase inhibitor"
112,EZH2,Etoposide,drug,combined_with,EZH2 inhibitor,drug,"Etoposide, a topoisomerase inhibitor, when combined with an EZH2 inhibitor"
112,EZH2,Etoposide,drug,treats,non-small cell lung cancer,disease,becomes more effective for non-small cell lung cancers with BRG1 and EGFR mutations
112,EZH2,EZH2,gene,suppresses,myelodysplastic syndrome,disease,"EZH2 and lysine methylation can have tumor suppressing activity, for example in myelodysplastic syndrome"
113,EZH2,EZH2,gene,regulates,osteochondrogenesis,other,EZH2 is crucial for epigenetic regulation of specific patterning during osteochondrogenesis
113,EZH2,EZH2,gene,promotes,bone and cartilage formation,other,EZH2 promotes bone and cartilage formation in facial skeletal features arising from the neural crest
113,EZH2,EZH2,gene,biomarker_for,Inflammatory Breast Cancer,disease,Above average EZH2 expression has become a biological marker for the most aggressive form for breast cancer known as Inflammatory Breast Cancer
113,EZH2,EZH2 knockdown,other,inhibits,Inflammatory Breast Cancer cell migration,other,the knockdown gene for EZH2 inhibited both the migration and invasion of IBC cells
