chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
40,Melanoma,melanoma,disease,has_stage,radial growth phase,other,"This early stage of the disease is called the radial growth phase, when the tumor is less than 1 mm thick."
40,Melanoma,melanoma,disease,has_stage,invasive radial growth phase,other,"The next step in the evolution is the invasive radial growth phase, in which individual cells start to acquire invasive potential."
40,Melanoma,melanoma,disease,has_stage,vertical growth phase,other,The vertical growth phase (VGP) following invasive melanoma. The tumor becomes able to grow into the surrounding tissue.
40,Melanoma,surgery,other,treats,melanoma,disease,"If the melanoma is detected at this stage, then it can usually be completely removed with surgery."
40,Melanoma,vertical growth phase,other,spreads_via,blood vessels,other,can spread around the body through blood or lymph vessels.
40,Melanoma,vertical growth phase,other,spreads_via,lymph vessels,other,can spread around the body through blood or lymph vessels.
40,Melanoma,tumor infiltrating lymphocytes,other,targets,melanoma,disease,"The host elicits an immunological reaction against the tumor during the VGP, which is judged by the presence and activity of the tumor infiltrating lymphocytes (TILs)."
40,Melanoma,B-Raf protein,gene,mutated_in,melanoma,disease,About 40% of human melanomas contain activating mutations affecting the structure of the B-Raf protein.
40,Melanoma,B-Raf protein,gene,activates,Raf-MAP kinase pathway,pathway,resulting in constitutive signaling through the Raf to MAP kinase pathway.
40,Melanoma,UVA light,other,causes,thymine dimers,chemical,UVA light mainly causes thymine dimers.
40,Melanoma,UVA light,other,produces,reactive oxygen species,chemical,UVA also produces reactive oxygen species and these inflict other DNA damage.
40,Melanoma,reactive oxygen species,chemical,causes,DNA damage,other,"UVA also produces reactive oxygen species and these inflict other DNA damage, primarily single-strand breaks, oxidized pyrimidines and the oxidized purine 8-oxoguanine."
40,Melanoma,reactive oxygen species,chemical,produces,8-oxoguanine,chemical,"these inflict other DNA damage, primarily single-strand breaks, oxidized pyrimidines and the oxidized purine 8-oxoguanine (a mutagenic DNA change)."
40,Melanoma,cyclobutane pyrimidine dimer,chemical,leads_to,mutations,other,cyclobutane pyrimidine dimer (CPD) photoproducts can lead to mutations by inaccurate translesion synthesis during DNA replication or repair.
40,Melanoma,UV radiation,other,causes,thymine dimerization,chemical,"UV radiation causes damage to the DNA of cells, typically thymine dimerization, which, when unrepaired, can create mutations."
40,Melanoma,UV radiation,other,causes,DNA damage,other,"UV radiation causes damage to the DNA of cells, typically thymine dimerization, which, when unrepaired, can create mutations in the cell's genes."
40,Melanoma,mutations,other,affect,protooncogenes,gene,"If the mutations occur in protooncogenes or tumor suppressor genes, the rate of mitosis in the mutation-bearing cells can become uncontrolled."
40,Melanoma,mutations,other,affect,tumor suppressor genes,gene,"If the mutations occur in protooncogenes or tumor suppressor genes, the rate of mitosis in the mutation-bearing cells can become uncontrolled."
40,Melanoma,mutations,other,leads_to,melanoma,disease,"the rate of mitosis in the mutation-bearing cells can become uncontrolled, leading to the formation of a tumor."
40,Melanoma,tyrosinase,gene,expressed_in,melanoma,disease,"Examples of melanoma specific genes are tyrosinase, MLANA, and PMEL."
40,Melanoma,MLANA,gene,expressed_in,melanoma,disease,"Examples of melanoma specific genes are tyrosinase, MLANA, and PMEL."
40,Melanoma,PMEL,gene,expressed_in,melanoma,disease,"Examples of melanoma specific genes are tyrosinase, MLANA, and PMEL."
40,Melanoma,activating transcription factor-2,gene,associated_with,melanoma,disease,aberrant levels of activating transcription factor in the nucleus of melanoma cells are associated with increased metastatic activity of melanoma cells.
40,Melanoma,activating transcription factor-2,gene,promotes,melanoma,disease,studies from mice on skin cancer tend to confirm a role for activating transcription factor-2 in cancer progression.
40,Melanoma,cancer stem cells,other,involved_in,melanoma,disease,Cancer stem cells may also be involved.
40,Melanoma,DNA damage,other,causes,melanoma,disease,A cause common to most cancers is damage to DNA.
41,Melanoma,The Cancer Genome Atlas,organisation,characterized,cutaneous melanoma,disease,"Large-scale studies, such as The Cancer Genome Atlas, have characterized recurrent somatic alterations likely driving initiation and development of cutaneous melanoma."
41,Melanoma,The Cancer Genome Atlas,organisation,established_subtype_of,cutaneous melanoma,disease,"The Cancer Genome Atlas study has established four subtypes: BRAF mutant, RAS mutant, NF1 mutant, and triple wild-type."
41,Melanoma,BRAF,gene,has_recurrent_mutation_at,codon 600,other,The most frequent mutation occurs in the 600th codon of BRAF (50% of cases).
41,Melanoma,BRAF,gene,involved_in,cell growth,pathway,"BRAF is normally involved in cell growth, and this specific mutation renders the protein constitutively active and independent of normal physiological regulation."
41,Melanoma,BRAF,gene,fosters,cutaneous melanoma,disease,"this specific mutation renders the protein constitutively active and independent of normal physiological regulation, thus fostering tumor growth."
41,Melanoma,NRAS,gene,member_of,RAS genes,gene,"RAS genes (NRAS, HRAS and KRAS) are also recurrently mutated (30% of TCGA cases)"
41,Melanoma,HRAS,gene,member_of,RAS genes,gene,"RAS genes (NRAS, HRAS and KRAS) are also recurrently mutated (30% of TCGA cases)"
41,Melanoma,KRAS,gene,member_of,RAS genes,gene,"RAS genes (NRAS, HRAS and KRAS) are also recurrently mutated (30% of TCGA cases)"
41,Melanoma,RAS genes,gene,has_recurrent_mutation_at,codon 61,other,mutations in the 61st or 12th codons trigger oncogenic activity.
41,Melanoma,RAS genes,gene,has_recurrent_mutation_at,codon 12,other,mutations in the 61st or 12th codons trigger oncogenic activity.
41,Melanoma,NF1,gene,is_a,tumor suppressor gene,other,"Loss-of-function mutations often affect tumor suppressor genes such as NF1, TP53 and CDKN2A."
41,Melanoma,TP53,gene,is_a,tumor suppressor gene,other,"Loss-of-function mutations often affect tumor suppressor genes such as NF1, TP53 and CDKN2A."
41,Melanoma,CDKN2A,gene,is_a,tumor suppressor gene,other,"Loss-of-function mutations often affect tumor suppressor genes such as NF1, TP53 and CDKN2A."
41,Melanoma,BRAF,gene,forms_kinase_fusion,cutaneous melanoma,disease,"Other oncogenic alterations include fusions involving various kinases such as BRAF, RAF1, ALK, RET, ROS1, NTRK1., NTRK3 and MET"
41,Melanoma,RAF1,gene,forms_kinase_fusion,cutaneous melanoma,disease,"Other oncogenic alterations include fusions involving various kinases such as BRAF, RAF1, ALK, RET, ROS1, NTRK1., NTRK3 and MET"
41,Melanoma,ALK,gene,forms_kinase_fusion,cutaneous melanoma,disease,"Other oncogenic alterations include fusions involving various kinases such as BRAF, RAF1, ALK, RET, ROS1, NTRK1., NTRK3 and MET"
41,Melanoma,RET,gene,forms_kinase_fusion,cutaneous melanoma,disease,"Other oncogenic alterations include fusions involving various kinases such as BRAF, RAF1, ALK, RET, ROS1, NTRK1., NTRK3 and MET"
41,Melanoma,ROS1,gene,forms_kinase_fusion,cutaneous melanoma,disease,"Other oncogenic alterations include fusions involving various kinases such as BRAF, RAF1, ALK, RET, ROS1, NTRK1., NTRK3 and MET"
41,Melanoma,NTRK1,gene,forms_kinase_fusion,cutaneous melanoma,disease,"Other oncogenic alterations include fusions involving various kinases such as BRAF, RAF1, ALK, RET, ROS1, NTRK1., NTRK3 and MET"
41,Melanoma,NTRK3,gene,forms_kinase_fusion,cutaneous melanoma,disease,"Other oncogenic alterations include fusions involving various kinases such as BRAF, RAF1, ALK, RET, ROS1, NTRK1., NTRK3 and MET"
41,Melanoma,MET,gene,forms_kinase_fusion,cutaneous melanoma,disease,"Other oncogenic alterations include fusions involving various kinases such as BRAF, RAF1, ALK, RET, ROS1, NTRK1., NTRK3 and MET"
41,Melanoma,BRAF mutation,gene,mutually_exclusive_with,RAS mutation,gene,"BRAF, RAS, and NF1 mutations and kinase fusions are remarkably mutually exclusive, as they occur in different subsets of patients."
41,Melanoma,BRAF mutation,gene,mutually_exclusive_with,NF1 mutation,gene,"BRAF, RAS, and NF1 mutations and kinase fusions are remarkably mutually exclusive, as they occur in different subsets of patients."
41,Melanoma,RAS mutation,gene,mutually_exclusive_with,NF1 mutation,gene,"BRAF, RAS, and NF1 mutations and kinase fusions are remarkably mutually exclusive, as they occur in different subsets of patients."
41,Melanoma,mutation status,other,informs,targeted therapy,drug,"Assessment of mutation status can, therefore, improve patient stratification and inform targeted therapy with specific inhibitors."
41,Melanoma,BRAF,gene,undergoes_copy_number_amplification_in,cutaneous melanoma,disease,"In some cases (3–7%), mutated versions of BRAF and NRAS undergo copy-number amplification."
41,Melanoma,NRAS,gene,undergoes_copy_number_amplification_in,cutaneous melanoma,disease,"In some cases (3–7%), mutated versions of BRAF and NRAS undergo copy-number amplification."
41,Melanoma,pigmented melanoma cells,other,has_higher_property_than,non-pigmented melanoma cells,other,"heavily pigmented melanoma cells have Young's modulus about 4.93, while in non-pigmented ones it was only 0.98."
41,Melanoma,non-pigmented melanoma cells,other,promotes,metastasis,other,elasticity of melanoma cells is important for its metastasis and growth: non-pigmented tumors were bigger than pigmented and it was much easier for them to spread.
41,Melanoma,cutaneous melanoma,disease,contains,pigmented melanoma cells,other,"they showed that there are both pigmented and non-pigmented cells in melanoma tumors, so that they can both be drug-resistant and metastatic."
41,Melanoma,cutaneous melanoma,disease,contains,non-pigmented melanoma cells,other,"they showed that there are both pigmented and non-pigmented cells in melanoma tumors, so that they can both be drug-resistant and metastatic."
42,Melanoma,visual skin inspection,other,first_step_in_diagnosing,melanoma,disease,Visually inspecting the skin lesion in question is the first step in diagnosing a suspected a melanoma.
42,Melanoma,ABCDE mnemonic,other,used_to_detect,melanoma,disease,"To detect melanomas, it is recommended to learn to recognize them (see ""ABCDE"" mnemonic)"
42,Melanoma,dermoscopy,other,identifies,melanoma,disease,"When used by trained specialists, dermoscopy is more helpful to identify malignant lesions than use of the naked eye alone."
42,Melanoma,reflectance confocal microscopy,other,diagnoses,cutaneous melanoma,disease,Reflectance confocal microscopy may have better sensitivity and specificity than dermoscopy in diagnosing cutaneous melanoma
42,Melanoma,reflectance confocal microscopy,other,has_higher_sensitivity_than,dermoscopy,other,Reflectance confocal microscopy may have better sensitivity and specificity than dermoscopy in diagnosing cutaneous melanoma
42,Melanoma,seborrheic keratosis,disease,may_be_mistaken_for,melanoma,disease,Seborrheic keratosis may meet some or all of the ABCD criteria and may be sometimes mistaken for melanoma.
42,Melanoma,dermoscopy,other,distinguishes,seborrheic keratosis,disease,Doctors can generally distinguish seborrheic keratosis from melanoma upon examination or with dermatoscopy.
42,Melanoma,total body photography,other,monitors_evolution_of,skin moles,other,"involves photographic documentation of as much body surface as possible, is sometimes used to objectively observe the evolution of body moles over time"
42,Melanoma,total body photography,other,enables_early_detection_of,melanoma,disease,The technique has been reported to enable early detection and provide a cost-effective approach
42,Melanoma,total body photography,other,used_during_followup_for,high-risk patients,other,It is often used during follow-up for high-risk patients.
43,Melanoma,ugly duckling sign,other,detects,melanoma,disease,"One method of finding lesions that are suspected melanomas is the ""ugly duckling sign""."
43,Melanoma,Little Red Riding Hood sign,other,indicates_risk_of,amelanotic melanoma,disease,"The ""Little Red Riding Hood"" sign suggests that individuals with fair skin and light-colored hair might have difficult-to-diagnose amelanotic melanomas."
43,Melanoma,amelanotic melanoma,disease,is_subtype_of,melanoma,disease,Amelanotic melanomas (a rare subtype) have very little to no pigmentation and are therefore more difficult to detect.
43,Melanoma,acral melanoma,disease,is_subtype_of,melanoma,disease,The acral subtype of melanoma presents in areas that do not usually get sun exposure and are difficult to see by a person.
43,Melanoma,acral melanoma,disease,presents_in,soles of the feet and palms of hand,other,"The acral subtype of melanoma presents in areas that do not usually get sun exposure... (the soles of the feet, and palms of hand) making detection difficult."
43,Melanoma,acral melanoma,disease,frequently_presents_as,amelanotic melanoma,disease,"Thirty to 40% of acral melanomas are amelanotic (producing little to no pigment), also making the diagnosis challenging."
43,Melanoma,dermatoscopic exam,other,precedes,skin biopsy,other,"Following a visual examination and a dermatoscopic exam, or other specialized tests such as confocal microscopy, a skin biopsy is done."
43,Melanoma,confocal microscopy,other,precedes,skin biopsy,other,"Following a visual examination and a dermatoscopic exam, or other specialized tests such as confocal microscopy, a skin biopsy is done."
43,Melanoma,skin biopsy,other,diagnoses,melanoma,disease,A skin biopsy is required for definitive diagnosis of melanoma and staging the cancer.
43,Melanoma,skin biopsy,other,stages,melanoma,disease,A skin biopsy is required for definitive diagnosis of melanoma and staging the cancer.
43,Melanoma,elliptical excisional biopsy,other,removes,melanoma,disease,"Elliptical excisional biopsies may remove the tumor, followed by histological analysis and Breslow scoring."
43,Melanoma,elliptical excisional biopsy,other,precedes,histological analysis,other,"Elliptical excisional biopsies may remove the tumor, followed by histological analysis and Breslow scoring."
43,Melanoma,elliptical excisional biopsy,other,precedes,Breslow scoring,other,"Elliptical excisional biopsies may remove the tumor, followed by histological analysis and Breslow scoring."
43,Melanoma,incisional biopsy,other,contraindicated_for,melanoma,disease,"Incisional biopsies such as punch biopsies are usually contraindicated in suspected melanomas, because of the possibility of sampling error or local implantation."
43,Melanoma,punch biopsy,other,contraindicated_for,melanoma,disease,"Incisional biopsies such as punch biopsies are usually contraindicated in suspected melanomas, because of the possibility of sampling error or local implantation."
43,Melanoma,melanoma,disease,is_a,neuroectodermal neoplasm,disease,Melanoma is a type of neuroectodermal neoplasm.
43,Melanoma,mucosal melanoma,disease,is_subtype_of,melanoma,disease,Mucosal melanoma; When melanoma occurs on mucous membranes.
43,Melanoma,desmoplastic melanoma,disease,is_subtype_of,melanoma,disease,Desmoplastic melanoma
43,Melanoma,uveal melanoma,disease,is_subtype_of,melanoma,disease,Uveal melanoma
43,Melanoma,vaginal melanoma,disease,is_subtype_of,melanoma,disease,Vaginal melanoma
43,Melanoma,polypoid melanoma,disease,is_subtype_of,nodular melanoma,disease,"Polypoid melanoma, a subclass of nodular melanoma."
43,Melanoma,nodular melanoma,disease,is_subtype_of,melanoma,disease,"Polypoid melanoma, a subclass of nodular melanoma."
44,Melanoma,melanoma in situ,disease,confined_to,basement membrane,other,A melanoma in situ has not invaded beyond the basement membrane
44,Melanoma,invasive melanoma,disease,spreads_beyond,basement membrane,other,an invasive melanoma has spread beyond it
44,Melanoma,nodular melanoma,disease,subtype_of,invasive melanoma,disease,"Some histopathological types of melanoma are inherently invasive, including nodular melanoma"
44,Melanoma,lentigo maligna melanoma,disease,subtype_of,invasive melanoma,disease,"Some histopathological types of melanoma are inherently invasive, including nodular melanoma and lentigo maligna melanoma"
44,Melanoma,lentigo maligna,disease,in_situ_counterpart_of,lentigo maligna melanoma,disease,the in situ counterpart to lentigo maligna melanoma is lentigo maligna
44,Melanoma,lentigo maligna,disease,classified_as,melanoma precursor,disease,"Lentigo maligna is sometimes classified as a very early melanoma, and sometimes a precursor to melanoma"
44,Melanoma,superficial spreading melanoma,disease,subtype_of,melanoma,disease,Superficial spreading melanomas and acral lentiginous melanomas can be either in situ or invasive
44,Melanoma,acral lentiginous melanoma,disease,subtype_of,invasive melanoma,disease,acral lentiginous melanomas are almost always invasive
44,Melanoma,melanoma,disease,staged_by,depth of invasion,other,Melanomas are staged based on the depth of invasion in various layers of the skin
44,Melanoma,melanoma,disease,staged_by,ulceration,other,"Melanomas are staged based on the depth of invasion in various layers of the skin, the presence of ulceration"
44,Melanoma,melanoma,disease,staged_by,lymph node metastasis,other,staged based on... spread to local lymph nodes or spread to distant lymph nodes and organs (metastasis)
44,Melanoma,CT scan,other,detects,metastatic melanoma,disease,"Metastatic melanomas can be detected by CT scans, MRIs, and PET/CTs, or ultrasound"
44,Melanoma,MRI,other,detects,metastatic melanoma,disease,"Metastatic melanomas can be detected by CT scans, MRIs, and PET/CTs, or ultrasound"
44,Melanoma,PET/CT,other,detects,metastatic melanoma,disease,"Metastatic melanomas can be detected by CT scans, MRIs, and PET/CTs, or ultrasound"
44,Melanoma,ultrasound,other,detects,metastatic melanoma,disease,"Metastatic melanomas can be detected by CT scans, MRIs, and PET/CTs, or ultrasound"
44,Melanoma,PET/CT,other,recommended_for,stage IIB melanoma,disease,PET/CT to assess for metastasis is generally recommended for people with stage IIB or greater melanoma
44,Melanoma,sentinel lymph node biopsy,other,recommended_for,ulcerated melanoma,disease,"If a person has an ulcerated lesion, or if the depth of tumor invasion is greater than 0.8 mm, then a sentinel lymph node biopsy is recommended"
44,Melanoma,lactate dehydrogenase,chemical,elevated_in,metastatic melanoma,disease,LDH levels may sometimes be elevated in metastatic melanoma
44,Melanoma,AJCC 8th edition,organisation,provides_staging_for,melanoma,disease,"Melanoma stages according to AJCC, 8th edition"
44,Melanoma,Clark level,other,stages,melanoma,disease,"Older systems include ""Clark level"" and ""Breslow's depth"", quantifying microscopic depth of tumor invasion"
44,Melanoma,Breslow's depth,other,stages,melanoma,disease,"Older systems include ""Clark level"" and ""Breslow's depth"", quantifying microscopic depth of tumor invasion"
44,Melanoma,TNM,other,part_of,cancer staging,other,Further context on cancer staging is available at TNM
45,Melanoma,Clark level,other,quantifies_invasion_depth_of,melanoma,disease,"Clark level and Breslow's depth, quantifying microscopic depth of tumor invasion"
45,Melanoma,Breslow's depth,other,quantifies_invasion_depth_of,melanoma,disease,"Clark level and Breslow's depth, quantifying microscopic depth of tumor invasion"
45,Melanoma,sentinel lymph node biopsy,other,assesses_spread_of,melanoma,disease,sentinel lymph node biopsies and examination of the lymph nodes are also performed in patients to assess spread to the lymph nodes
45,Melanoma,S-100 protein,chemical,supports_diagnosis_of,melanoma,disease,A diagnosis of melanoma is supported by the presence of the S-100 protein marker
45,Melanoma,HMB-45,drug,is_a,monoclonal antibody,other,HMB-45 is a monoclonal antibody that reacts against an antigen present in melanocytic tumors such as melanomas
45,Melanoma,HMB-45,drug,reacts_with,melanoma,disease,HMB-45 is a monoclonal antibody that reacts against an antigen present in melanocytic tumors such as melanomas
45,Melanoma,HMB-45,drug,used_as_marker_for,melanocytic tumor,disease,It is used in anatomic pathology as a marker for such tumors
45,Melanoma,HMB-45,drug,generated_against,melanoma,disease,The antibody was generated against an extract of melanoma
45,Melanoma,HMB-45,drug,reacts_with,junctional nevus cells,other,The antibody also reacts positively against junctional nevus cells but not intradermal nevi
45,Melanoma,HMB-45,drug,reacts_with,fetal melanocytes,other,and against fetal melanocytes but not normal adult melanocytes
45,Melanoma,HMB-45,drug,reacts_with,pigmented schwannoma,disease,"except rare tumors showing evidence of melanogenesis (e.g., pigmented schwannoma, clear cell sarcoma)"
45,Melanoma,HMB-45,drug,reacts_with,clear cell sarcoma,disease,"except rare tumors showing evidence of melanogenesis (e.g., pigmented schwannoma, clear cell sarcoma)"
45,Melanoma,pigmented schwannoma,disease,shows_evidence_of,melanogenesis,pathway,"except rare tumors showing evidence of melanogenesis (e.g., pigmented schwannoma, clear cell sarcoma)"
45,Melanoma,clear cell sarcoma,disease,shows_evidence_of,melanogenesis,pathway,"except rare tumors showing evidence of melanogenesis (e.g., pigmented schwannoma, clear cell sarcoma)"
45,Melanoma,HMB-45,drug,reacts_with,angiomyolipoma,disease,or tumors associated with tuberous sclerosis complex (angiomyolipoma and lymphangiomyoma)
45,Melanoma,HMB-45,drug,reacts_with,lymphangiomyoma,disease,or tumors associated with tuberous sclerosis complex (angiomyolipoma and lymphangiomyoma)
45,Melanoma,angiomyolipoma,disease,associated_with,tuberous sclerosis complex,disease,tumors associated with tuberous sclerosis complex (angiomyolipoma and lymphangiomyoma)
45,Melanoma,lymphangiomyoma,disease,associated_with,tuberous sclerosis complex,disease,tumors associated with tuberous sclerosis complex (angiomyolipoma and lymphangiomyoma)
46,Melanoma,ultraviolet radiation,chemical,increases_risk_of,melanoma,disease,Minimizing exposure to sources of ultraviolet radiation (the sun and sunbeds) and other sun protection measures
46,Melanoma,sun protective clothing,other,reduces_risk_of,melanoma,disease,"sun protection measures such as wearing sun protective clothing (long-sleeved shirts, long trousers, and broad-brimmed hats) can offer protection"
46,Melanoma,artificial light for tanning,other,increases_risk_of,melanoma,disease,"Using artificial light for tanning was once believed to help prevent skin cancers, but it can lead to an increased incidence of melanomas"
46,Melanoma,UV nail lamps,other,source_of,ultraviolet radiation,chemical,"UV nail lamps, which are used in nail salons to dry nail polish, are another widespread source of UV radiation"
46,Melanoma,UV nail lamps,other,increases_risk_of,skin cancer,disease,Although the risk of developing skin cancer through UV nail lamp use is low
46,Melanoma,ultraviolet radiation,chemical,used_to_generate,vitamin D,chemical,The body uses UV light to generate vitamin D so there is a need to balance getting enough sunlight to maintain healthy vitamin D levels
46,Melanoma,sunscreen,drug,prevents,melanoma,disease,Sunscreen appears to be effective in preventing melanoma.
46,Melanoma,avobenzone,chemical,blocks,ultraviolet radiation,chemical,"newer sunscreen ingredients (avobenzone, zinc oxide, and titanium dioxide) effectively block both UVA and UVB even at lower SPFs"
46,Melanoma,zinc oxide,chemical,blocks,ultraviolet radiation,chemical,"newer sunscreen ingredients (avobenzone, zinc oxide, and titanium dioxide) effectively block both UVA and UVB even at lower SPFs"
46,Melanoma,titanium dioxide,chemical,blocks,ultraviolet radiation,chemical,"newer sunscreen ingredients (avobenzone, zinc oxide, and titanium dioxide) effectively block both UVA and UVB even at lower SPFs"
46,Melanoma,sunscreen,drug,protects_against,squamous cell carcinoma,disease,"Sunscreen also protects against squamous cell carcinoma, another skin cancer."
46,Melanoma,statin,drug,decreases_risk_of,melanoma,disease,A 2005 review found tentative evidence that statin and fibrate medication may decrease the risk of melanoma.
46,Melanoma,fibrate,drug,decreases_risk_of,melanoma,disease,A 2005 review found tentative evidence that statin and fibrate medication may decrease the risk of melanoma.
46,Melanoma,skin biopsy,other,confirms_diagnosis_of,melanoma,disease,Confirmation of the clinical diagnosis is done with a skin biopsy.
46,Melanoma,sentinel lymph node biopsy,other,performed_for,melanoma,disease,"Depending on the stage, a sentinel lymph node biopsy may be performed."
47,Melanoma,wide local excision,other,treats,melanoma,disease,Often this is done by a wide local excision (WLE) with 5 mm to 2 cm margins.
47,Melanoma,wide local excision,other,treats,melanoma-in-situ,disease,"Melanoma-in-situ and lentigo malignas are treated with narrower surgical margins, usually 0.2 to 5 cm."
47,Melanoma,wide local excision,other,treats,lentigo maligna,disease,"Melanoma-in-situ and lentigo malignas are treated with narrower surgical margins, usually 0.2 to 5 cm."
47,Melanoma,Breslow Depth,other,determines,surgical margin,other,with the margins determined by the Breslow Depth (2 cm margins are removed for a Breslow tumor Depth greater than 2 mm).
47,Melanoma,Mohs surgery,other,treats,melanoma-in-situ,disease,Mohs surgery has been reported with cure rate as low as 77% and as high as 98.0% for melanoma-in-situ.
47,Melanoma,CCPDMA,other,equivalent_to,Mohs surgery,other,"CCPDMA and the ""double scalpel"" peripheral margin controlled surgery is equivalent to Mohs surgery in removal of melanoma in-situ."
47,Melanoma,double scalpel peripheral margin controlled surgery,other,equivalent_to,Mohs surgery,other,"CCPDMA and the ""double scalpel"" peripheral margin controlled surgery is equivalent to Mohs surgery in removal of melanoma in-situ."
47,Melanoma,melanoma,disease,spreads_to,lymph node,other,Melanomas that spread usually do so to the lymph nodes in the area of the tumor before spreading elsewhere.
47,Melanoma,lymph node dissection,other,associated_with,complications,other,"Attempts to improve survival by removing lymph nodes surgically (lymph node dissection) were associated with many complications, but no overall survival benefit."
47,Melanoma,sentinel lymph node biopsy,other,detects,lymph node metastasis,disease,Sentinel lymph node biopsy may indicate if cancer has spread to local lymph nodes and guide treatment decisions.
47,Melanoma,sentinel lymph node biopsy,other,indicated_for,ulcerated melanoma,disease,Sentinel lymph node biopsy is indicated for ulcerated melanomas or melanomas of greater than 0.8 mm thickness.
47,Melanoma,lymphoscintigraphy,other,localizes,sentinel lymph node,other,A process called lymphoscintigraphy is performed in which a radioactive tracer is injected at the tumor site to localize the sentinel node.
47,Melanoma,radioactive tracer,chemical,used_in,lymphoscintigraphy,other,a radioactive tracer is injected at the tumor site to localize the sentinel node.
47,Melanoma,blue tracer dye,chemical,used_in,sentinel lymph node biopsy,other,"Further precision is provided using a blue tracer dye, and surgery is performed to biopsy the node."
47,Melanoma,hematoxylin and eosin staining,chemical,used_to_evaluate,lymph node metastasis,disease,Routine hematoxylin and eosin and immunoperoxidase staining will be adequate to rule out node involvement.
47,Melanoma,immunoperoxidase staining,chemical,used_to_evaluate,lymph node metastasis,disease,Routine hematoxylin and eosin and immunoperoxidase staining will be adequate to rule out node involvement.
47,Melanoma,radical lymph node dissection,other,treats,lymph node metastasis,disease,a radical lymph node dissection may be performed in which affected lymph nodes are surgically removed.
47,Melanoma,lymph node dissection,other,not_associated_with,survival benefit,other,Lymph node dissection is not associated with a survival benefit in those with melanoma and is no longer recommended.
47,Melanoma,melanoma-in-situ,disease,subtype_of,melanoma,disease,"Neither sentinel lymph node biopsy nor other diagnostic tests should be performed to evaluate early, thin melanoma, including melanoma in situ."
47,Melanoma,T1a melanoma,disease,subtype_of,melanoma,disease,"should be performed to evaluate early, thin melanoma, including melanoma in situ, T1a melanoma, or T1b melanoma ≤ 0.5mm."
47,Melanoma,T1b melanoma,disease,subtype_of,melanoma,disease,"should be performed to evaluate early, thin melanoma, including melanoma in situ, T1a melanoma, or T1b melanoma ≤ 0.5mm."
48,Melanoma,adjuvant treatment,other,reduces_risk_of,melanoma recurrence,disease,"Adjuvant treatment after surgery may reduce the risk of recurrence, especially in high-risk melanomas."
48,Melanoma,immune checkpoint inhibitor,drug,treats,melanoma,disease,The most common adjuvant treatment is immune checkpoint inhibitor treatment for up to a year post-surgery.
48,Melanoma,interferon alpha,drug,increases,disease-free survival,other,a 2013 meta-analysis suggested that the addition of interferon alpha increased disease-free and overall survival for people with AJCC TNM stage II-III cutaneous melanoma.
48,Melanoma,interferon alpha,drug,increases,overall survival,other,a 2013 meta-analysis suggested that the addition of interferon alpha increased disease-free and overall survival for people with AJCC TNM stage II-III cutaneous melanoma.
48,Melanoma,interferon alpha,drug,treats,cutaneous melanoma,disease,the addition of interferon alpha increased disease-free and overall survival for people with AJCC TNM stage II-III cutaneous melanoma.
48,Melanoma,interferon,drug,delays_recurrence_of,melanoma,disease,interferon could lengthen the time before a melanoma comes back but increased survival by only 3% at 5 years.
48,Melanoma,interferon,drug,decreases,quality of life,other,The unpleasant side effects also greatly decrease the quality of life.
48,Melanoma,dacarbazine,drug,treats,metastatic melanoma,disease,Chemotherapy drugs such as dacarbazine have been commonly used for metastatic melanoma since the 1970s.
48,Melanoma,temozolomide,drug,treats,metastatic melanoma,disease,"dacarbazine and its oral counterpart, temozolomide, constitute potential treatment options in later lines of therapy."
48,Melanoma,temozolomide,drug,oral_counterpart_of,dacarbazine,drug,"dacarbazine and its oral counterpart, temozolomide, constitute potential treatment options in later lines of therapy."
48,Melanoma,dacarbazine,drug,reduces_size_of,tumor,other,"Multiple drugs are available to patients to decrease the size of the tumor. Some of these drugs are dacarbazine, temozolomide, and fotemustine."
48,Melanoma,temozolomide,drug,reduces_size_of,tumor,other,"Multiple drugs are available to patients to decrease the size of the tumor. Some of these drugs are dacarbazine, temozolomide, and fotemustine."
48,Melanoma,fotemustine,drug,reduces_size_of,tumor,other,"Multiple drugs are available to patients to decrease the size of the tumor. Some of these drugs are dacarbazine, temozolomide, and fotemustine."
48,Melanoma,isolated limb infusion,other,delivers,regional chemotherapy,other,isolated limb infusion (ILI) has been found to be a minimally invasive and well-tolerated procedure for delivering regional chemotherapy.
48,Melanoma,isolated limb infusion,other,treats,cutaneous malignancy,disease,"In people with locally advanced cutaneous malignancies and sarcoma, isolated limb infusion (ILI) has been found to be a minimally invasive and well-tolerated procedure."
48,Melanoma,isolated limb infusion,other,treats,sarcoma,disease,"In people with locally advanced cutaneous malignancies and sarcoma, isolated limb infusion (ILI) has been found to be a minimally invasive and well-tolerated procedure."
49,Melanoma,vemurafenib,drug,is_a,BRAF inhibitor,drug,"BRAF inhibitors, such as vemurafenib and dabrafenib and a MEK inhibitor trametinib are the most effective, approved treatments"
49,Melanoma,dabrafenib,drug,is_a,BRAF inhibitor,drug,"BRAF inhibitors, such as vemurafenib and dabrafenib and a MEK inhibitor trametinib are the most effective, approved treatments"
49,Melanoma,trametinib,drug,is_a,MEK inhibitor,drug,"BRAF inhibitors, such as vemurafenib and dabrafenib and a MEK inhibitor trametinib are the most effective, approved treatments"
